sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:Addition description,matchScore,mappingStatus,targetConceptId,targetConceptName,targetVocabularyId,targetDomainId,targetStandardConcept,targetChildCount,targetParentCount,targetConceptClassId,targetConceptCode,targetValidStartDate,targetValidEndDate,targetInvalidReason
V30.01.2,TERM SINGLE LIVEBORN DELIVERED BY CESAREAN SECTION  -  SGA,1,,,0.52,APPROVED,40483521,Single liveborn born in hospital by cesarean section,SNOMED,Observation,S,0,1,Context-dependent,442423001,20090731,20991231,
z85.41,MASTECTOMY UNILATERAL,1,,,0.73,APPROVED,4280221,Unilateral,SNOMED,Observation,S,0,1,Qualifier Value,66459002,20020131,20991231,
V30.01.01,TERM SINGLE LIVEBORN DELIVERED BY CESAREAN SECTION - AGA,1393,,,0.71,APPROVED,40483521,Single liveborn born in hospital by cesarean section,SNOMED,Observation,S,0,1,Context-dependent,442423001,20090731,20991231,
e819.9,motor vehicle accident,22,,,1,APPROVED,435134,Motor vehicle accident,SNOMED,Observation,S,15,1,Event,418399005,20060131,20991231,
V30.01.03,TERM SINGLE LIVEBORN DELIVERED BY CESAREAN SECTION - LGA,247,,,0.69,APPROVED,40483521,Single liveborn born in hospital by cesarean section,SNOMED,Observation,S,0,1,Context-dependent,442423001,20090731,20991231,
429.3.01,LEFT VENTRICULAR HYPERTROPHY,8,,,1,APPROVED,42869825,Left ventricular hypertrophy,LOINC,Observation,S,0,3,Survey,72070-6,20120607,20991231,
V30.01.09,SINGLE LIVEBORN BORN IN HOSPITAL DELIVERED BY CESAREAN SECTION,7,,,0.93,APPROVED,40483521,Single liveborn born in hospital by cesarean section,SNOMED,Observation,S,0,1,Context-dependent,442423001,20090731,20991231,
42.1,HUMAN IMMUNODEFICIENCY VIRUS INFECTION CAUSING OTHER SPECIFIED INFECTIONS,1,,,0.81,APPROVED,38001665,Human Immunodeficiency Virus Infections,MDC,Observation,S,6,0,MDC,25,19700101,20991231,
T932.3,INSULINS AND ANTIDIABETIC AGENTS   THERAPEUTIC USE,2,,,0.46,APPROVED,36676732,Antidiabetic therapeutic role,SNOMED,Observation,S,0,1,Qualifier Value,773865008,20190131,20991231,
E819.8.9,MOTOR VEHICLE ACCIDENT - SPECIFIED PERSON,12,,,0.74,APPROVED,435134,Motor vehicle accident,SNOMED,Observation,S,15,1,Event,418399005,20060131,20991231,
761.8.01,SSRI MATERNAL SEROTONIN RECEPTOR INHIBITOR AFFECTING FETUS OR NEWBORN,143,,,0.49,APPROVED,35621927,Serotonin reuptake inhibitor,SNOMED,Observation,S,0,1,Disposition,763216009,20180731,20991231,
z51.51.1,CHOLEDOCHODOSTOMY,1,,,0.83,APPROVED,4114237,Choledochostomy,SNOMED,Procedure,S,2,2,Procedure,286079005,20020131,20991231,
74.1,cesarean section low cervical,9,,,0.7,APPROVED,37312440,Lower uterine segment cesarean section,SNOMED,Procedure,S,2,2,Procedure,788180009,20200131,20991231,
z73.91,EXTERNAL VERSION TO ASSIST DELIVERY,1,,,1,APPROVED,4301344,External obstetrical version,SNOMED,Procedure,S,4,1,Procedure,387678005,20030131,20991231,
z35.22.2,REPLACEMENT OF AORTIC VALVE WITH MECHANICAL VALVE,1,,,0.79,APPROVED,4018561,Mechanical prosthetic aortic valve replacement,SNOMED,Procedure,S,2,1,Procedure,174929002,20020131,20991231,
z06.4,complete thyroidectomy,13,,,1,APPROVED,4073199,Total thyroidectomy,SNOMED,Procedure,S,2,2,Procedure,24443003,20020131,20991231,
z06.4,THYROIDECTOMY TOTAL,1,,,0.92,APPROVED,4073199,Total thyroidectomy,SNOMED,Procedure,S,2,2,Procedure,24443003,20020131,20991231,
z06.06.9,THYROIDOTOMY,1,,,1,APPROVED,4219639,Incision of thyroid,SNOMED,Procedure,S,8,3,Procedure,82460002,20020131,20991231,
z73.92,REPLACEMENT OF PROLAPSED UMBILICAL CORD,1,,,1,APPROVED,4288630,Replacement of prolapsed umbilical cord,SNOMED,Procedure,S,0,2,Procedure,68838007,20020131,20991231,
28.2,TONSILLECTOMY,1,,,1,APPROVED,4070719,Tonsillectomy,SNOMED,Procedure,S,23,5,Procedure,173422009,20020131,20991231,
z68.49,TOTAL ABDOMINAL HYSTERECTOMY,2,,,1,APPROVED,4021531,Total abdominal hysterectomy,SNOMED,Procedure,S,10,2,Procedure,116143008,20020131,20991231,
V04.89.01,PREVENTION MOTHER TO CHILD TRANSMISSION RETROVIRUS,2,,,0.41,APPROVED,4061660,Preventive procedure,SNOMED,Procedure,S,46,1,Procedure,169443000,20020131,20991231,
75.7,REVISION OF UTERUS,192,,,0.78,APPROVED,4170533,Manual postpartum exploration of uterus,SNOMED,Procedure,S,0,2,Procedure,49149002,20020131,20991231,
z57.82,CLOSURE OF CYSTOSTOMY,1,,,1,APPROVED,4323816,Closure of cystostomy,SNOMED,Procedure,S,2,2,Procedure,71550003,20020131,20991231,
z35.21.9,AORTIC VALVE REPLACEMENT WITH BIOLOGICAL GRAFT (BIOPROSTHETIC),1,,,0.68,APPROVED,4178740,Repair of aortic valve with tissue graft,SNOMED,Procedure,S,3,1,Procedure,52247003,20020131,20991231,
z45.8,COLECTOMY TOTAL INTRA  ABDOMINAL,1,,,0.49,APPROVED,2002769,Open total intra-abdominal colectomy,ICD9Proc,Procedure,S,0,2,4-dig billing code,45.82,20081001,20991231,
z35.71.1,PRIMARY PFO (PATENT FORAMEN OVALE) CLOSURE,1,,,0.65,APPROVED,4219986,Closure of patent foramen ovale,SNOMED,Procedure,S,8,1,Procedure,41817002,20020131,20991231,
V45.2.09,S/P INSERTION OF VP SHUNT,1,,,0.71,APPROVED,4188466,Ventriculoperitoneal shunt,SNOMED,Procedure,S,0,4,Procedure,47020004,20020131,20991231,
z66.69,SALPINGECTOMY UNILATERAL PARTIAL,2,,,0.92,APPROVED,2110247,"Salpingectomy, complete or partial, unilateral or bilateral (separate procedure)",CPT4,Procedure,S,0,5,CPT4,58700,19700101,20991231,
z60.69,PROSTATECTOMY,1,,,1,APPROVED,4235738,Prostatectomy,SNOMED,Procedure,S,24,3,Procedure,90470006,20020131,20991231,
47.09,APPENDECTOMY OPEN,1,,,0.86,APPROVED,4198190,Appendectomy,SNOMED,Procedure,S,19,2,Procedure,80146002,20020131,20991231,
z65.61,SALPINGO-OOPHORECTOMY BILATERAL,1,,,0.95,APPROVED,4107080,Bilateral salpingectomy with oophorectomy,SNOMED,Procedure,S,15,4,Procedure,29827000,20020131,20991231,
z35.21.1,OPEN AND OTHER REPLACEMENT OF AORTIC VALVE WITH AUTOGRAFT (ROSS),1,,,0.73,APPROVED,2001449,Open and other replacement of aortic valve with tissue graft,ICD9Proc,Procedure,S,0,2,4-dig billing code,35.21,19700101,20991231,
z68.29.2,hysteroscopic polypectomy of uterus,1,,,0.66,APPROVED,40492299,Hysteroscopic excision of polyp of uterus,SNOMED,Procedure,S,1,2,Procedure,445766004,20110131,20991231,
z35.84.2,ARTERIAL SWITCH OPERATION,5,,,1,APPROVED,4019932,Arterial switch operation,SNOMED,Procedure,S,6,1,Procedure,174826008,20020131,20991231,
z35.82.2,ASD REPAIR PATCH + PAPCV REPAIR,1,,,0.41,APPROVED,4018441,Repair of partial anomalous pulmonary venous connection,SNOMED,Procedure,S,9,1,Procedure,174900004,20020131,20991231,
75.32,FETAL EKG (SCALP),1,,,0.46,APPROVED,46273550,Electrocardiography via fetal scalp electrodes,SNOMED,Procedure,S,0,1,Procedure,709187004,20150731,20991231,
z66.32,OTHER BILATERAL LIGATION AND DIVISION OF FALLOPIAN TUBES,1,,,1,APPROVED,2004328,Other bilateral ligation and division of fallopian tubes,ICD9Proc,Procedure,S,0,2,4-dig billing code,66.32,19700101,20991231,
z94.11,PSYCHIATRIC MENTAL STATUS DETERMINATION,1,,,0.92,APPROVED,4190990,Neurological mental status determination,SNOMED,Procedure,S,6,1,Procedure,392257007,20030131,20991231,
z89.04,OTHER INTERVIEW AND EVALUATION,2,,,1,APPROVED,2006979,Other interview and evaluation,ICD9Proc,Procedure,S,0,2,4-dig billing code,89.04,19700101,20991231,
z39.5911,PULMONARY ATRESIA + VSD + MAPCA REPAIR,7,,,0.48,APPROVED,4293621,Repair of pulmonary atresia with ventricular septal defect,SNOMED,Procedure,S,0,2,Procedure,384648009,20030131,20991231,
z67.59,CERCLAGE - MC DONALD - TRANSVAGINAL,399,,,0.56,APPROVED,46270962,Cervical cerclage of internal os during pregnancy,SNOMED,Procedure,S,0,1,Procedure,708967005,20150731,20991231,
z67.59,CERCLAGE - MC DONALD - TRANSVAGINAL,399,,,0.56,APPROVED,2110304,"Cerclage of cervix, during pregnancy; vaginal",CPT4,Procedure,S,0,3,CPT4,59320,19700101,20991231,
z67.59,CERCLAGE - MC DONALD - TRANSVAGINAL,399,,,0.56,APPROVED,2110305,"Cerclage of cervix, during pregnancy; abdominal",CPT4,Procedure,S,0,3,CPT4,59325,19700101,20991231,
z67.59,CERCLAGE - MC DONALD - TRANSVAGINAL,399,,,0.56,APPROVED,4234978,Cerclage of cervix during pregnancy by vaginal approach,SNOMED,Procedure,S,0,2,Procedure,90442009,20020131,20991231,
z67.59,CERCLAGE - MC DONALD - TRANSVAGINAL,399,,,0.56,APPROVED,4130310,Macdonald's cervical cerclage,SNOMED,Procedure,S,0,1,Procedure,236946009,20020131,20991231,
z73.59,OTHER MANUALLY ASSISTED DELIVERY,1,,,1,APPROVED,2004765,Other manually assisted delivery,ICD9Proc,Procedure,S,0,1,4-dig billing code,73.59,19700101,20991231,
z75.31.1,FETOSCOPY,1,,,1,APPROVED,4012096,Fetoscopy,SNOMED,Procedure,S,0,2,Procedure,1029002,20020131,20991231,
z02.34.9,VP SHUNT INSERTION,1,,,0.7,APPROVED,4188466,Ventriculoperitoneal shunt,SNOMED,Procedure,S,0,4,Procedure,47020004,20020131,20991231,
74.9,CESAREAN SECTION,717,,,1,APPROVED,4015701,Cesarean section,SNOMED,Procedure,S,16,3,Procedure,11466000,20020131,20991231,
z74.99.9,CESAREAN SECTION,1648,,,1,APPROVED,4015701,Cesarean section,SNOMED,Procedure,S,16,3,Procedure,11466000,20020131,20991231,
z72.6,FORCEPS APPLICATION TO AFTERCOMING HEAD,1,,,1,APPROVED,4032762,Forceps application to aftercoming head,SNOMED,Procedure,S,0,2,Procedure,236978001,20020131,20991231,
74.1.04,CESAREAN SECTION LOWER UTERINE SEGMENT,1141,,,0.95,APPROVED,37312440,Lower uterine segment cesarean section,SNOMED,Procedure,S,2,2,Procedure,788180009,20200131,20991231,
z47.01.1,appendectomy laparoscopic,3,,,0.88,APPROVED,4243973,Laparoscopic appendectomy,SNOMED,Procedure,S,11,4,Procedure,6025007,20020131,20991231,
z73.1,OTHER SURGICAL INDUCTION OF LABOR,2,,,1,APPROVED,2004747,Other surgical induction of labor,ICD9Proc,Procedure,S,0,2,3-dig billing code,73.1,19700101,20991231,
z74.4,CESAREAN SECTION OF OTHER SPECIFIED TYPE,10,,,1,APPROVED,2004789,Cesarean section of other specified type,ICD9Proc,Procedure,S,0,1,3-dig billing code,74.4,19700101,20991231,
67.59,cerclage of cervix,24,,,1,APPROVED,4142512,Cerclage of uterine cervix,SNOMED,Procedure,S,11,3,Procedure,265636007,20020131,20991231,
67.59,cerclage of cervix,24,,,1,APPROVED,4031670,Cerclage,SNOMED,Procedure,S,3,1,Procedure,1455007,20020131,20991231,
67.59,cerclage of cervix,24,,,1,APPROVED,4130310,Macdonald's cervical cerclage,SNOMED,Procedure,S,0,1,Procedure,236946009,20020131,20991231,
z72.54,OTHER TOTAL BREECH EXTRACTION,8,,,1,APPROVED,2004726,Other total breech extraction,ICD9Proc,Procedure,S,0,2,4-dig billing code,72.54,19700101,20991231,
z74.1.01,CESAREAN SECTION LOW CERVICAL TRANSVERSE,745,,,0.64,APPROVED,37312440,Lower uterine segment cesarean section,SNOMED,Procedure,S,2,2,Procedure,788180009,20200131,20991231,
z72.79,OTHER VACUUM EXTRACTION,181,,,1,APPROVED,4189205,Delivery by vacuum extraction,SNOMED,Procedure,S,10,1,Procedure,61586001,20020131,20991231,
67.59,cerclage of cervix- mc donald/ shirodkar transvaginal,30,,,0.6,APPROVED,4127241,Shirodkar's cervical cerclage,SNOMED,Procedure,S,0,1,Procedure,236947000,20020131,20991231,
67.59,cerclage of cervix- mc donald/ shirodkar transvaginal,30,,,0.6,APPROVED,4031670,Cerclage,SNOMED,Procedure,S,3,1,Procedure,1455007,20020131,20991231,
67.59,cerclage of cervix- mc donald/ shirodkar transvaginal,30,,,0.6,APPROVED,4130310,Macdonald's cervical cerclage,SNOMED,Procedure,S,0,1,Procedure,236946009,20020131,20991231,
z75.1.01,Amniocentesis,7,,,1,APPROVED,4146045,Amniocentesis,SNOMED,Procedure,S,11,2,Procedure,34536000,20020131,20991231,
z74.1.02,CESAREAN SECTION LOW CERVICAL VERTICAL,3,,,0.63,APPROVED,37312440,Lower uterine segment cesarean section,SNOMED,Procedure,S,2,2,Procedure,788180009,20200131,20991231,
z69.96,REMOVAL OF CERCLAGE MATERIAL FROM CERVIX,23,,,1,APPROVED,4042150,Removal,SNOMED,Procedure,S,908,1,Procedure,118292001,20020131,20991231,
z26.31.1,PAROTIDECTOMY SUPERFICIAL,1,,,0.94,APPROVED,4172218,Superficial parotidectomy,SNOMED,Procedure,S,0,1,Procedure,275006003,20020131,20991231,
z49.7999,REPAIR OF ANAL SPHINCTER,9,,,1,APPROVED,4123419,Repair of anal sphincter,SNOMED,Procedure,S,17,4,Procedure,235381007,20020131,20991231,
z35.71.9,repair of ASD,4,,,0.62,APPROVED,4012932,Atrioseptoplasty,SNOMED,Procedure,S,16,2,Procedure,112811009,20020131,20991231,
z35.71.9,REPAIR OF ATRIAL SEPTAL DEFECT,1,,,1,APPROVED,4012932,Atrioseptoplasty,SNOMED,Procedure,S,16,2,Procedure,112811009,20020131,20991231,
z72.52,PARTIAL BREECH EXTRACTION,1,,,1,APPROVED,4230533,Partial breech extraction,SNOMED,Procedure,S,1,1,Procedure,359940006,20020131,20991231,
T948.0,BCG VACCINE THERAPEUTIC USE,1,,,0.7,APPROVED,4173939,BCG vaccination,SNOMED,Procedure,S,1,1,Procedure,42284007,20020131,20991231,
z35.81.9,repair of tetralogy of Fallot,11,,,1,APPROVED,4019929,Repair of tetralogy of Fallot,SNOMED,Procedure,S,10,2,Procedure,174814003,20020131,20991231,
z45.62.9,PARTIAL SMALL BOWEL RESECTION,1,,,0.87,APPROVED,4030148,Small intestine excision,SNOMED,Procedure,S,30,2,Procedure,107938000,20020131,20991231,
75.51,REPAIR OF CURRENT OBSTETRIC LACERATION OF CERVIX,1,,,0.85,APPROVED,4135477,Repair of obstetric laceration of cervix,SNOMED,Procedure,S,2,3,Procedure,31939001,20020131,20991231,
v43.3.09,s/p replacement of heart valve,1,,,0.65,APPROVED,4145119,Heart valve replacement,SNOMED,Procedure,S,26,3,Procedure,34068001,20020131,20991231,
z66.63,BILATERAL SALPINGECTOMY (PARTIAL),10,,,0.82,APPROVED,2110247,"Salpingectomy, complete or partial, unilateral or bilateral (separate procedure)",CPT4,Procedure,S,0,5,CPT4,58700,19700101,20991231,
z66.51.9,BILATERAL SALPINGECTOMY (TOTAL),9,,,0.77,APPROVED,4093429,Bilateral complete salpingectomy,SNOMED,Procedure,S,4,2,Procedure,25811000,20020131,20991231,
z86.11.9,BIOPSY OF SKIN,1,,,1,APPROVED,4081731,Biopsy of skin,SNOMED,Procedure,S,14,2,Procedure,240977001,20020131,20991231,
z74.1.03,Cesarean Hysterectomy (accreta),24,,,0.66,APPROVED,4165077,Cesarean hysterectomy,SNOMED,Procedure,S,3,2,Procedure,41059002,20020131,20991231,
z74.99.1,EMERGENCY CESAREAN SECTION,5,,,1,APPROVED,4167089,Emergency cesarean section,SNOMED,Procedure,S,4,2,Procedure,274130007,20020131,20991231,
z69.09.1,EMERGENCY D&C,1,,,0.47,APPROVED,4015660,Dilation and curettage of uterus,SNOMED,Procedure,S,16,4,Procedure,11401008,20020131,20991231,
z69.09.1,EMERGENCY D&C,1,,,0.47,APPROVED,4158569,Emergency procedure,SNOMED,Procedure,S,28,1,Procedure,373110003,20020731,20991231,
z54.19.8,EMERGENCY LAPAROTOMY,1,,,0.67,APPROVED,4158569,Emergency procedure,SNOMED,Procedure,S,28,1,Procedure,373110003,20020731,20991231,
z69.02.8,D&C following delivery or abortion  - early,3,,,0.43,APPROVED,2004490,Dilation and curettage following delivery or abortion,ICD9Proc,Procedure,S,0,1,4-dig billing code,69.02,19700101,20991231,
z68.29.1,MYOMECTOMY OF UTERUS,9,,,0.76,APPROVED,4169931,Uterine myomectomy,SNOMED,Procedure,S,7,3,Procedure,42010004,20020131,20991231,
72.54,total breech extraction,20,,,1,APPROVED,4166247,Total breech extraction,SNOMED,Procedure,S,1,1,Procedure,416055001,20050731,20991231,
z69.02.9,D&C following delivery or abortion - late,2,,,0.53,APPROVED,2004490,Dilation and curettage following delivery or abortion,ICD9Proc,Procedure,S,0,1,4-dig billing code,69.02,19700101,20991231,
72.71,VACUUM EXTRACTION WITH EPISIOTOMY,1257,,,0.88,APPROVED,4096145,Delivery by vacuum extraction with episiotomy,SNOMED,Procedure,S,0,2,Procedure,26313002,20020131,20991231,
796.64,NEONATAL AABR SCREEN PASSED,1118,,,0.53,APPROVED,4214804,Neonatal hearing test,SNOMED,Procedure,S,0,1,Procedure,417491009,20050731,20991231,
z71.22,INCISION OF BARTHOLINS GLAND (CYST),2,,,0.68,APPROVED,2004668,Excision or other destruction of Bartholin's gland (cyst),ICD9Proc,Procedure,S,0,1,4-dig billing code,71.24,19700101,20991231,
z66.4.09,unilateral salpingectomy,1,,,0.91,APPROVED,44513525,Unilateral salpingectomy NEC,OPCS4,Procedure,S,0,1,Procedure,Q23.3,19700101,20991231,
z65.95.9,DETORSION OF OVARY,1,,,1,APPROVED,4265608,Detorsion of ovary,SNOMED,Procedure,S,0,2,Procedure,61473007,20020131,20991231,
72.7,vacuum extraction,628,,,1,APPROVED,4189205,Delivery by vacuum extraction,SNOMED,Procedure,S,10,1,Procedure,61586001,20020131,20991231,
z07.3,ADRENALECTOMY  BILATERAL,1,,,0.58,APPROVED,4114630,Bilateral adrenalectomy,SNOMED,Procedure,S,2,2,Procedure,302340005,20020131,20991231,
z86.03,INCISION OF PILONIDAL SINUS OR CYST,5,,,1,APPROVED,2006512,Incision of pilonidal sinus or cyst,ICD9Proc,Procedure,S,0,3,4-dig billing code,86.03,19700101,20991231,
z75.92,EVACUATION OF OTHER HEMATOMA OF VULVA OR VAGINA,1,,,1,APPROVED,2004849,Evacuation of other hematoma of vulva or vagina,ICD9Proc,Procedure,S,0,2,4-dig billing code,75.92,19700101,20991231,
73.01,induction of labor by AROM,4,,,0.83,APPROVED,4248955,Induction of labor by artificial rupture of membranes,SNOMED,Procedure,S,0,1,Procedure,408818004,20040731,20991231,
796.61,NEONATAL OAE SCREEN PASSED,19119,,,0.57,APPROVED,4214804,Neonatal hearing test,SNOMED,Procedure,S,0,1,Procedure,417491009,20050731,20991231,
z71.3.04,EXCISION OF CONDYLOMA OF VULVA,1,,,0.78,APPROVED,4125305,Excision of condylomata acuminatum,SNOMED,Procedure,S,0,2,Procedure,235396006,20020131,20991231,
75.37,AMNIOINFUSION,3,,,1,APPROVED,4127245,Amnioinfusion,SNOMED,Procedure,S,2,2,Procedure,236956008,20020131,20991231,
z73.22,INTERNAL AND COMBINED VERSION WITH EXTRACTION,1,,,1,APPROVED,4141265,Internal and combined version with extraction,SNOMED,Procedure,S,0,3,Procedure,33807004,20020131,20991231,
z83.39.1,EXCISION OF SARCOMA OF SOFT TISSUE,1,,,0.84,APPROVED,4152745,Excision of neoplasm,SNOMED,Procedure,S,170,1,Procedure,370612006,20020731,20991231,
73.4.09,induction of labor medical,13,,,0.92,APPROVED,4150970,Medical induction of labor,SNOMED,Procedure,S,11,1,Procedure,31208007,20020131,20991231,
z54.11.9,EXPLORATORY LAPAROTOMY,1,,,1,APPROVED,4253523,Exploratory laparotomy,SNOMED,Procedure,S,4,4,Procedure,74770008,20020131,20991231,
75.2,intrauterine transfusion,6,,,1,APPROVED,4163524,Intrauterine transfusion,SNOMED,Procedure,S,4,3,Procedure,45460008,20020131,20991231,
z68.0,HYSTEROTOMY,2,,,1,APPROVED,4173615,Incision of uterus,SNOMED,Procedure,S,20,3,Procedure,42253005,20020131,20991231,
z65.25,laparoscopic cystectomy of ovary,3,,,0.76,APPROVED,43531189,Laparoscopic excision of cyst of left ovary,SNOMED,Procedure,S,1,3,Procedure,608891001,20130731,20991231,
z44.69.7,laparoscopic sleeve gastrectomy,9,,,1,APPROVED,4143852,Laparoscopic sleeve gastrectomy,SNOMED,Procedure,S,0,3,Procedure,427074001,20070731,20991231,
z51.37.1,KASAI OPERATION - PORTO-ENTEROSTOMY,1,,,0.51,APPROVED,4077452,Hepatic portoenterostomy,SNOMED,Procedure,S,0,1,Procedure,18878003,20020131,20991231,
z55.23,KIDNEY BIOPSY (NEEDLE),1,,,0.73,APPROVED,4173506,Needle biopsy of kidney,SNOMED,Procedure,S,8,2,Procedure,275155009,20020131,20991231,
z66.39,BILATERAL TUBAL LIGATION OR OCCLUSION Y,79,,,0.72,APPROVED,4117038,Bilateral tubal ligation,SNOMED,Procedure,S,14,3,Procedure,287664005,20020131,20991231,
z89.13,NEUROLOGIC EXAMINATION,2,,,0.91,APPROVED,4225119,Neurological examination,SNOMED,Procedure,S,30,2,Procedure,84728005,20020131,20991231,
z85.41,MASTECTOMY UNILATERAL,1,,,0.73,APPROVED,4066543,Simple mastectomy,SNOMED,Procedure,S,14,1,Procedure,172043006,20020131,20991231,
z47.01.1,LAPAROSCOPIC APPENDECTOMY,7,,,1,APPROVED,4243973,Laparoscopic appendectomy,SNOMED,Procedure,S,11,4,Procedure,6025007,20020131,20991231,
z65.95.1,LAPAROSCOPIC DETORSION OF OVARY,2,,,0.76,APPROVED,4265608,Detorsion of ovary,SNOMED,Procedure,S,0,2,Procedure,61473007,20020131,20991231,
z44.69.7,LAPAROSCOPIC SLEEVE GASTRECTOMY,1,,,1,APPROVED,4143852,Laparoscopic sleeve gastrectomy,SNOMED,Procedure,S,0,3,Procedure,427074001,20070731,20991231,
z73.4.09,MEDICAL INDUCTION OF LABOR,257,,,1,APPROVED,4150970,Medical induction of labor,SNOMED,Procedure,S,11,1,Procedure,31208007,20020131,20991231,
z68.29.1,myomectomy of uterus,1,,,0.76,APPROVED,4169931,Uterine myomectomy,SNOMED,Procedure,S,7,3,Procedure,42010004,20020131,20991231,
z86.04,DRAINAGE OF SKIN AND SUBCUTANEOUS TISSUE,2,,,0.9,APPROVED,46270827,Incision and drainage of skin and subcutaneous tissue,SNOMED,Procedure,S,0,2,Procedure,708807009,20150731,20991231,
z74.1.99,LOW CERVICAL CESAREAN SECTION,1760,,,0.72,APPROVED,37312440,Lower uterine segment cesarean section,SNOMED,Procedure,S,2,2,Procedure,788180009,20200131,20991231,
73.91,ECV-external version,20,,,0.45,APPROVED,4344624,External cephalic version,SNOMED,Procedure,S,2,1,Procedure,240278000,20020131,20991231,
72.1,LOW FORCEPS OPERATION WITH EPISIOTOMY,4,,,0.82,APPROVED,4075735,Low forceps delivery with episiotomy,SNOMED,Procedure,S,0,2,Procedure,17860005,20020131,20991231,
z72.1,LOW FORCEPS OPERATION WITH EPISIOTOMY,2,,,0.82,APPROVED,4075735,Low forceps delivery with episiotomy,SNOMED,Procedure,S,0,2,Procedure,17860005,20020131,20991231,
z35.84.1,CONGENITALLY CORRECTED TGA REPAIR + VSD CLOSURE,5,,,0.34,APPROVED,2107288,Closure of multiple ventricular septal defects; with pulmonary valvotomy or infundibular resection (acyanotic),CPT4,Procedure,S,0,5,CPT4,33676,20070703,20991231,
z41.5.09,SPLENECTOMY,1,,,1,APPROVED,4125482,Splenectomy,SNOMED,Procedure,S,18,3,Procedure,234319005,20020131,20991231,
z74.1.99,LOW CERVICAL CESAREAN SECTION ,203,,,0.72,APPROVED,37312440,Lower uterine segment cesarean section,SNOMED,Procedure,S,2,2,Procedure,788180009,20200131,20991231,
T942.6,OTHER ANTIHYPERTENSIVE AGENTS   THERAPEUTIC USE,2,,,0.51,APPROVED,4146455,Antihypertensive therapy,SNOMED,Procedure,S,3,2,Procedure,308116003,20020131,20991231,
z36.10.9,CORONARY ARTERY BYPASS GRAFT,1,,,1,APPROVED,4336464,Coronary artery bypass graft,SNOMED,Procedure,S,32,2,Procedure,232717009,20020131,20991231,
z57.9999,OTHER OPERATIONS ON BLADDER ,1,,,1,APPROVED,2003836,Other operations on bladder,ICD9Proc,Procedure,S,0,2,4-dig billing code,57.99,19700101,20991231,
75.4,MANUAL REMOVAL OF RETAINED PLACENTA,165,,,1,APPROVED,4151385,Manual removal of retained placenta,SNOMED,Procedure,S,0,2,Procedure,28233006,20020131,20991231,
T932.7,THYROID AND THYROID DERIVATIVES   THERAPEUTIC USE,2,,,0.45,APPROVED,37119054,Thyroid hormone replacement therapy,SNOMED,Procedure,S,0,1,Procedure,724166004,20170731,20991231,
z37.34.2,ABLATION OF SUPRAVENTRICULAR TACHYCARDIA,2,,,0.93,APPROVED,40487490,Radiofrequency ablation of lesion of heart,SNOMED,Procedure,S,1,2,Procedure,447954001,20110731,20991231,
560.9.05,JEJUNAL OBSTRUCTION,1,,,0.83,APPROVED,4065077,Jejunal structure,SNOMED,Spec Anatomic Site,S,6,1,Body Structure,21306003,20020131,20991231,
v47.3,other digestive problems,11,,,0.6,APPROVED,44791395,Other upper digestive tract,SNOMED,Spec Anatomic Site,S,0,1,Body Structure,2.83E+14,20070402,20991231,
790.92.03,PROLONGED BLEEDING TIME,1,,,0.69,APPROVED,4135493,Abnormal,SNOMED,Spec Disease Status,S,5,1,Qualifier Value,263654008,20020131,20991231,
z85.11,BREAST BIOPSY,1,,,0.77,APPROVED,4046844,Specimen from breast obtained by biopsy,SNOMED,Specimen,S,7,2,Specimen,122601001,20020131,20991231,
